3.8,1.1,394.5
3.8,1.12,394.5
3.8,1.1400000000000001,394.5
3.8,1.1600000000000001,396.5
3.8,1.1800000000000002,396.5
3.8,1.2000000000000002,396.5
3.8,1.2200000000000002,396.5
3.8,1.2400000000000002,396.5
3.8,1.2600000000000002,398.47
3.8,1.2800000000000002,398.47
3.8,1.3000000000000003,398.47
3.8,1.3200000000000003,398.47
3.8,1.3400000000000003,398.47
3.8,1.3600000000000003,400.44
3.8,1.3800000000000003,400.44
3.8,1.4000000000000004,400.44
3.8,1.4200000000000004,400.44
3.8,1.4400000000000004,400.44
3.8,1.4600000000000004,402.42
3.8,1.4800000000000004,402.42
3.8,1.5000000000000004,402.42
3.8,1.5200000000000005,402.42
3.8,1.5400000000000005,402.42
3.8,1.5600000000000005,406.72
3.8,1.5800000000000005,406.72
3.8,1.6000000000000005,406.72
3.8,1.6200000000000006,406.72
3.8,1.6400000000000006,406.72
3.8,1.6600000000000006,408.34
3.8,1.6800000000000006,408.34
3.8,1.7000000000000006,408.34
3.8,1.7200000000000006,408.34
3.8,1.7400000000000007,408.34
3.8,1.7600000000000007,409.41
3.8,1.7800000000000007,409.41
3.8,1.8000000000000007,409.41
3.8,1.8200000000000007,409.41
3.8,1.8400000000000007,409.41
3.8,1.8600000000000008,410.52
3.8,1.8800000000000008,410.52
3.8,1.9000000000000008,410.52
3.82,1.1,394.5
3.82,1.12,394.5
3.82,1.1400000000000001,394.5
3.82,1.1600000000000001,396.5
3.82,1.1800000000000002,396.5
3.82,1.2000000000000002,396.5
3.82,1.2200000000000002,396.5
3.82,1.2400000000000002,396.5
3.82,1.2600000000000002,398.47
3.82,1.2800000000000002,398.47
3.82,1.3000000000000003,398.47
3.82,1.3200000000000003,398.47
3.82,1.3400000000000003,398.47
3.82,1.3600000000000003,400.44
3.82,1.3800000000000003,400.44
3.82,1.4000000000000004,400.44
3.82,1.4200000000000004,400.44
3.82,1.4400000000000004,400.44
3.82,1.4600000000000004,402.42
3.82,1.4800000000000004,402.42
3.82,1.5000000000000004,402.42
3.82,1.5200000000000005,402.42
3.82,1.5400000000000005,402.42
3.82,1.5600000000000005,406.72
3.82,1.5800000000000005,406.72
3.82,1.6000000000000005,406.72
3.82,1.6200000000000006,406.72
3.82,1.6400000000000006,406.72
3.82,1.6600000000000006,408.34
3.82,1.6800000000000006,408.34
3.82,1.7000000000000006,408.34
3.82,1.7200000000000006,408.34
3.82,1.7400000000000007,408.34
3.82,1.7600000000000007,409.41
3.82,1.7800000000000007,409.41
3.82,1.8000000000000007,409.41
3.82,1.8200000000000007,409.41
3.82,1.8400000000000007,409.41
3.82,1.8600000000000008,410.52
3.82,1.8800000000000008,410.52
3.82,1.9000000000000008,410.52
3.84,1.1,394.5
3.84,1.12,394.5
3.84,1.1400000000000001,394.5
3.84,1.1600000000000001,396.5
3.84,1.1800000000000002,396.5
3.84,1.2000000000000002,396.5
3.84,1.2200000000000002,396.5
3.84,1.2400000000000002,396.5
3.84,1.2600000000000002,398.47
3.84,1.2800000000000002,398.47
3.84,1.3000000000000003,398.47
3.84,1.3200000000000003,398.47
3.84,1.3400000000000003,398.47
3.84,1.3600000000000003,400.44
3.84,1.3800000000000003,400.44
3.84,1.4000000000000004,400.44
3.84,1.4200000000000004,400.44
3.84,1.4400000000000004,400.44
3.84,1.4600000000000004,402.42
3.84,1.4800000000000004,402.42
3.84,1.5000000000000004,402.42
3.84,1.5200000000000005,402.42
3.84,1.5400000000000005,402.42
3.84,1.5600000000000005,406.72
3.84,1.5800000000000005,406.72
3.84,1.6000000000000005,406.72
3.84,1.6200000000000006,406.72
3.84,1.6400000000000006,406.72
3.84,1.6600000000000006,408.34
3.84,1.6800000000000006,408.34
3.84,1.7000000000000006,408.34
3.84,1.7200000000000006,408.34
3.84,1.7400000000000007,408.34
3.84,1.7600000000000007,409.41
3.84,1.7800000000000007,409.41
3.84,1.8000000000000007,409.41
3.84,1.8200000000000007,409.41
3.84,1.8400000000000007,409.41
3.84,1.8600000000000008,410.52
3.84,1.8800000000000008,410.52
3.84,1.9000000000000008,410.52
3.86,1.1,396.79
3.86,1.12,396.79
3.86,1.1400000000000001,396.79
3.86,1.1600000000000001,398.81
3.86,1.1800000000000002,398.81
3.86,1.2000000000000002,398.81
3.86,1.2200000000000002,398.81
3.86,1.2400000000000002,398.81
3.86,1.2600000000000002,400.83
3.86,1.2800000000000002,400.83
3.86,1.3000000000000003,400.83
3.86,1.3200000000000003,400.83
3.86,1.3400000000000003,400.83
3.86,1.3600000000000003,402.81
3.86,1.3800000000000003,402.81
3.86,1.4000000000000004,402.81
3.86,1.4200000000000004,402.81
3.86,1.4400000000000004,402.81
3.86,1.4600000000000004,404.74
3.86,1.4800000000000004,404.74
3.86,1.5000000000000004,404.74
3.86,1.5200000000000005,404.74
3.86,1.5400000000000005,404.74
3.86,1.5600000000000005,408.56
3.86,1.5800000000000005,408.56
3.86,1.6000000000000005,408.56
3.86,1.6200000000000006,408.56
3.86,1.6400000000000006,408.56
3.86,1.6600000000000006,410.39
3.86,1.6800000000000006,410.39
3.86,1.7000000000000006,410.39
3.86,1.7200000000000006,410.39
3.86,1.7400000000000007,410.39
3.86,1.7600000000000007,411.53
3.86,1.7800000000000007,411.53
3.86,1.8000000000000007,411.53
3.86,1.8200000000000007,411.53
3.86,1.8400000000000007,411.53
3.86,1.8600000000000008,412.7
3.86,1.8800000000000008,412.7
3.86,1.9000000000000008,412.7
3.88,1.1,396.79
3.88,1.12,396.79
3.88,1.1400000000000001,396.79
